author,authorLink,content,forward,forward,comments,fabulous,time,source
青岛新闻网,https://weibo.com/1768470921?refer_flag=1001030103_,"【返岗工人""打飞的""抵青 青岛空地联运助力企业复工】（记者 江东旭 徐斌）记者从青岛市交通运输局获悉，2020年2月27日14:37，随着青岛航空QW9866平稳着陆，由青岛市组织包机承运的海尔智家冰箱工厂75名员工从贵州顺利抵达青岛流亭机场。随后，75名员工将乘坐青岛交运集团4辆定制大巴直达黄岛工业园区，实现“点对点”无缝隙的联程联运，保障企业员工安全顺利返岗复工。O返岗工人""打飞的""抵青 青岛空地联运助力企业复工 ",,,,,5分钟前,微博 weibo.com
沉默的山羊,https://weibo.com/1240246333?refer_flag=1001030103_,2月27日，在航空工业沈飞机场跑道上，伴随着震耳欲聋的轰鸣声，某型战机冲天而起，在完成试飞科目后平稳着陆，这标志着沈飞公司复工复产后首飞成功，预示着沈飞公司2020年试飞任务正式拉开大幕。O【战疫情·保生产】复工战“疫” 加力起飞 PS：难得看到沈飞发布试飞现场照。,,, 1,2,5分钟前,iPad客户端
贵阳晚报,https://weibo.com/1905912064?refer_flag=1001030103_,【贵阳地铁高峰期加开列车】为切实做好贵阳市全面复工复产后地铁1号线运输组织工作，更好地满足疫情防控工作需要，贵阳地铁第一时间制定了《地铁1号线新冠肺炎疫情防控及复工复产后运输保障方案》，对疫情防控各项工作安排和运输保障各项措施进行细化明确。按照方案要求，在持续对1号线客流情况进行动态研判的基础上，贵阳轨道集团运营分公司近日对列车开行作出相应调整：在工作日早晚高峰时段，通过加开部分载客列车以缩小行车间隔、降低列车满载率、提升乘客服务水平。通过对2月24日至26日的1号线客流分析，本周前三日全线日均客运量3.11万人次（其中26日客运量3.2万人次，为本月截至目前的最大客运量）；工作日早晚高峰时段客流相对集中（早高峰全线小时平均客运量为3695人/小时，晚高峰为3464人/小时），平峰时段客流很小（早晚高峰之间的平峰时段为1493人/小时）。为此，通过分析客流在区段和时段上的分布情况，在工作日早晚高峰客运量最大的时段内，通过加开载客列车来缩小行车间隔，目前工作日高峰期间的最小间隔已压缩至7分30秒，通过加开载客列车运输能力提升明显，小时单向定员载客能力高达10220人次，完全满足客流需求，将实际满载率控制在较低的水平，满足目前的防疫工作与复工复产要求。下一步，贵阳地铁运营分公司将持续动态关注客流发展变化趋势，根据客流的增长趋势通过加开载客列车、调整开行计划等方式保证较高的运营服务水平，满足疫情防控和复工复产的需要。（贵阳日报融媒体记者：王芳 编辑：艾柒） ,,,,1,5分钟前,微博 weibo.com
唐史主任司马迁,https://weibo.com/2014433131?refer_flag=1001030103_,汇总一下：国外的，出现一个夏威夷去日本的，被日本确诊了。这就好像我们广东最早确诊的那个人传人。所以，不难推测，美国其实已经不是他们官方说的那样，流感了。总统出来说多洗手就好了日本的问题是医院无权检测，检测要保健所（官方机构）做。且试剂有问题，快速检测试剂争取三个月后投入使用。这个很像武汉早期。好在在大批小学生“感冒”后，延迟了开学时间。这个动作比韩国慢很多。韩国从确诊数来看，理应抄到“汉拿山”医院了，但是他们没有这个能力，打算转运危重病人。那么不难推测，韩国死亡人数会较快上升。伊朗是卫生部官员被传染，且有从伊朗辗转到宁夏的人员确诊，但这哥们一路戴了口罩没有害人，愿他早日恢复健康。意大利已经抄到抢米了，如果他们控制不住，德法将压力很大。至于东南亚国家，他们不大规模检测，实在不知道高气温是否有用。如果没有用，那么夏天来了也不好弄。多地出现了首个病人无任何中国接触史，所以传染源不一定是武汉。目前疾控重点是分期分级复工过程要可控，帝都这次做得真的不好。同时要防止海外输入性病例。快速检测技术如果覆盖所有的国际机场，无差别检测，那么会安全些。毕竟我们能控制住的话，别人不一定能。 , 53, 53, 105,656,6分钟前 转赞人数超过500,iPhone XS Max
南京地铁,https://weibo.com/2638276292?refer_flag=1001030103_,【迎难而上备足物资抗疫情】为全力推进各在建设线路尽快实现有序安全复工复产，南京地铁每条线路项目部早已备好了足量的防疫物资。面对于施工现场疫情的防控，中铁十四局南京地铁二号线西延04标项目负责人周本军表示，他们很有信心：“我们严格按照市里统一规定执行，每一个步骤，每一个要求，都抓实，抓到位。在物资储备上，我们甚至要求更高。”南京地铁将继续坚持疫情防控和安全生产两手抓、两手都要硬，加强对全部工点的安全管控及防疫措施落实，确保工地防疫措施到位、现场施工安全管控到位。全力推进各在建线路尽快全面复工。同时，详细掌握现场人员、材料及设备等受疫情影响情况，提前梳理存在困难，早筹划、早安排，牢牢掌握主动权，破解原材料保障与采购运输等难题。在做好工地防疫管理、确保防疫安全的前提下，尽快形成全面复工局面。 ,,,,2,5分钟前,51899999iPhone客户端
孟九思-,https://weibo.com/3784748532?refer_flag=1001030103_,#赵丽颖周翡# yf#王一博谢允#要复工了？望两个大可爱复工顺利 期待有翡杀青最最重要的是一定一定照顾好自己 安全第一@赵丽颖💛 @UNIQ-王一博💚,,, 3,4,6分钟前,电视剧有翡超话
圈大咖,https://weibo.com/6499730015?refer_flag=1001030103_,#吴亦凡益起来# 吴亦凡抗疫宣传VCR暖心凡凡代表即将复工返程的大家向专家医生提问返程途中应当怎样做好自我防护！保护好自己就是对自己和他人的负责，防疫健康，从我做起~和正能量艺人吴亦凡一起加油吧！ L圈大咖的微博视频, 108, 108, 108,207,7分钟前 转赞人数超过300,吴亦凡超话
三峡日报,https://weibo.com/2129452154?refer_flag=1001030103_,#三峡日报在现场# 【疫情不误除鸟窝 复工用电有保障】天气转暖，鸟儿筑巢孵蛋进入高峰期。电杆周围空旷，形似树木，是鸟类最喜欢搭巢的地方。为确保电网安全可靠运行，国网当阳市供电公司加强对配电线路鸟类活动频繁线路段进行重点巡视，及时组织人员清除巡视中发现危害线路安全运行的鸟窝。 2月26日，供电公司集中累计处理10千伏创业园线、木店工业园、金桥工业园区等工业用户线路鸟窝、异物15处。（三峡日报全媒记者@邓明明719 、通讯员熊沫） ,,,,,6分钟前,iPhone客户端
新闻110,https://weibo.com/1935474455?refer_flag=1001030103_,#福建战疫# 【跨省包机包列包车运送员工，福建复工复产有实招】2月27日，福建福州，记者从福建省新冠肺炎疫情联防联控工作第十一场新闻发布会上获悉，福建省有三分之一的务工人员来自省外，省人社厅主动同云南、四川等八个省市建立了劳务协作，进行跨省运送务工人员。提供在福建省就业的农民工名单给兄弟省市，由他们组织动员、摸清需求，然后福建省人社厅开展包机、包专列、包大巴等“三包”点对点运送。据统计，近几日，福建省由人社部门组织的已累计包机（专线）37架次、专列6趟次、专车720辆次，接回返岗农民工2.35万人。 L新闻110的微博视频 ,,,,,6分钟前,iPhone客户端
新浪海南,https://weibo.com/2517950371?refer_flag=1001030103_,#关注海南新型肺炎疫情# 【注意！海口短期内可能出现疫情波动！目前仍集中医学观察71人】2月20-26日，海口市已连续7日病例零新增，目前全市疫情总体平稳，但随着各企业单位陆续复工复产，人群流动日渐增多，需防范因人员聚集引发疫情蔓延扩散。同时，近期全球多国疫情升级，韩国、日本、伊朗、意大利等多个国家病例数出现急剧上升，并出现明显的社区传播，海口市作为旅游热门城市，且与59个国家或地区落地免签，近期国外及外省输入病例的风险持续存在，若输入性病例未能及时得到发现和处置，海口市短期内仍可能出现疫情波动。#聚焦新型肺炎疫情# ,,,,,6分钟前,iPhone客户端
byblue因蓝,https://weibo.com/6143125301?refer_flag=1001030103_,7分钟前 转赞人数超过10  来自 iPhone客户端,,, 17,22,7分钟前 转赞人数超过10,iPhone客户端
优酸乳-我要我的滋味,https://weibo.com/1661938024?refer_flag=1001030103_,#优国优民优酸乳#和@宋威龙99 复工潮流tips第三弹，惊喜来袭！想拥有水果力满满的复工装备吗？那就跟我一起#为自己加优#吧！各位造型小达人们快来评论区晒你的潮酷复工装！截至2020年2月29日15:00，我们将揪热转第一的你送出宋威龙 签名照一张，快来晒吧！戳这里get宋威龙同款O网页链接 , 982, 982, 352,1909,7分钟前 转赞人数超过2000,微博 weibo.com
不吃不是丁梦丹,https://weibo.com/2963122721?refer_flag=1001030103_,疫情期的猪式生活每天中午醒来躺床上等着凯哥投喂面包复工以后杭州不再封锁小区了婆婆大概12点就会送来午饭和水果下午凯哥洗碗打扫卫生我在客厅玩拼图拼乐高等他榨果汁晚上随心所欲折腾晚饭反正无论怎样凯哥都会吃完梦寐以求的退休生活一下子到来了[米奇比心]快乐,,, 1,,6分钟前,iPhone
甘肃发布,https://weibo.com/1937187173?refer_flag=1001030103_,#抓好防控 复工复产# #疫情防控 甘肃在行动# 【甘肃省全力保障省级重大招商引资项目用地】2月27日下午，甘肃省自然资源厅召开兰州中川国际机场三期扩建工程用地保障协调会议，会同省发改委、省交通运输厅、省林草局、兰州市政府、兰州新区管委会、永登县政府及甘肃省民航集团等有关部门单位对接协调工程建设用地情况，全力保障项目有序推进。（新甘肃·甘肃日报记者 薛砚）O【抓好防控 复工复产】甘肃省全力保障省级重大招商引资项目用地 ,,,,,6分钟前,360安全浏览器
钱江视频,https://weibo.com/1744332207?refer_flag=1001030103_,【#浙江确定2月底前不开学# 】对于大家关心的#开学# 话题，浙江省教育厅方面早前表示，大中小学（幼儿园）2月底前不开学。具体开学时间，一旦确定将提前公布。#浙江大中小学幼儿园2月底前不开学##浙江延迟复工和开学##杭州爆料##杭州身边事##浙江发布# 2杭州 L钱江视频的微博视频 2杭州·武林 ,,, 1,,6分钟前,iPhone 8 Plus
刘成艺_-,https://weibo.com/2074634361?refer_flag=1001030103_,早上早起跑步30分钟，(连走带跑的)带着口罩跑步真的练心肺哦，准备每周五天早上连续打卡了恢复心肺。中午就想起提升提升自己的厨艺，味道还不错嘛。(看样子可能还要一段时间复工#带着边框一起拍# ) 2成都·温哥华花园,,,,,7分钟前,iPhone
南京地铁,https://weibo.com/2638276292?refer_flag=1001030103_,【建立科学有序保障体系】随着施工劳务人员陆续返岗上班，疫情防控工作面临外防输入和内防扩散的“双重考验”，为确保施工点人员健康及工地安全复工，南京地铁制定了在建线路返岗复工方案和突发疫情应对预案，要求施工单位在抓好当前疫情防控的同时，对返岗复工人员进行全面排查摸底、建立“一人一档案”，信息全部输入南京市建筑工人管理服务信息平台实名制管理系统。每天通过人脸识别系统考勤，及时掌握施工人员从工地到生活区的全程行动轨迹，并做好健康检测工作。此外，为作好返岗人员复工前的隔离工作，南京地铁要求各个施工单位设立专门隔离间，集中封闭管理，安排专人给他们测量体温、消毒等，彻底免去工人们对疫情影响的担忧，全身心投入复工生产中。 ,,,,1,7分钟前,51899999iPhone客户端
